match_id,source_match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo_pre,away_elo_pre,elo_diff,is_friendly,is_qualifier,is_world_cup,is_continental,is_competitive,tournament_type,home_is_host,away_is_host,went_to_shootout
172,5161,1960-10-14,South Korea,Vietnam Republic,5,1,AFC Asian Cup,Seoul,South Korea,False,1667.86,1588.03,179.83,False,False,False,True,True,continental,True,False,False
173,5162,1960-10-14,Tanzania,Zanzibar,4,2,Friendly,Kampala,Uganda,True,1382.04,1370.61,11.43,True,False,False,False,False,friendly,False,False,False
174,5163,1960-10-15,Uganda,Kenya,1,1,Friendly,Kampala,Uganda,False,1642.07,1618.77,123.3,True,False,False,False,False,friendly,True,False,False
175,5164,1960-10-16,Taiwan,Vietnam Republic,2,0,AFC Asian Cup,Seoul,South Korea,True,1659.78,1563.46,96.31,False,False,False,True,True,continental,False,False,False
176,5165,1960-10-17,South Korea,Israel,3,0,AFC Asian Cup,Seoul,South Korea,False,1692.43,1451.31,341.11,False,False,False,True,True,continental,True,False,False
177,5166,1960-10-19,Israel,Vietnam Republic,5,1,AFC Asian Cup,Seoul,South Korea,True,1440.54,1536.1,-95.55,False,False,False,True,True,continental,False,False,False
178,5167,1960-10-19,Luxembourg,England,0,9,FIFA World Cup qualification,Luxembourg,Luxembourg,False,1195.02,1728.3,-433.28,False,True,False,False,True,qualifier,True,False,False
179,5168,1960-10-19,Sweden,Belgium,2,0,FIFA World Cup qualification,Solna,Sweden,False,1731.69,1489.62,342.07,False,True,False,False,True,qualifier,True,False,False
180,5169,1960-10-21,South Korea,Taiwan,1,0,AFC Asian Cup,Seoul,South Korea,False,1703.2,1687.14,116.06,False,False,False,True,True,continental,True,False,False
181,5170,1960-10-22,Wales,Scotland,2,0,British Home Championship,Cardiff,Wales,False,1603.78,1623.17,80.6,False,False,False,False,True,other,True,False,False
182,5171,1960-10-23,Israel,Taiwan,1,0,AFC Asian Cup,Seoul,South Korea,True,1500.0,1670.19,-170.2,False,False,False,True,True,continental,False,False,False
183,5172,1960-10-23,Sweden,Denmark,2,0,Nordic Championship,Gothenburg,Sweden,False,1739.04,1467.25,371.79,False,False,False,False,True,other,True,False,False
184,5173,1960-10-26,England,Spain,4,2,Friendly,London,England,False,1735.93,1781.89,54.04,True,False,False,False,False,friendly,True,False,False
185,5174,1960-10-26,Northern Ireland,Germany,3,4,FIFA World Cup qualification,Belfast,Northern Ireland,False,1520.82,1696.44,-75.62,False,True,False,False,True,qualifier,True,False,False
186,5175,1960-10-29,Nigeria,Ghana,1,1,Friendly,Lagos,Nigeria,False,1492.69,1619.86,-27.17,True,False,False,False,False,friendly,True,False,False
187,5176,1960-10-30,Austria,Spain,3,0,Friendly,Vienna,Austria,False,1662.15,1769.2,-7.05,True,False,False,False,False,friendly,True,False,False
188,5177,1960-10-30,Belgium,Hungary,2,1,Friendly,Brussels,Belgium,False,1482.27,1810.36,-228.09,True,False,False,False,False,friendly,True,False,False
189,5178,1960-10-30,Czechoslovakia,Netherlands,4,0,Friendly,Prague,Czechoslovakia,False,1737.44,1596.38,241.07,True,False,False,False,False,friendly,True,False,False
190,5179,1960-10-30,German DR,Finland,5,1,Friendly,Rostock,German DR,False,1400.72,1131.05,369.66,True,False,False,False,False,friendly,True,False,False
191,5180,1960-10-30,Morocco,Tunisia,2,1,FIFA World Cup qualification,Casablanca,Morocco,False,1497.28,1507.97,89.32,False,True,False,False,True,qualifier,True,False,False
192,5181,1960-10-30,Sweden,France,1,0,Friendly,Solna,Sweden,False,1743.78,1683.86,159.92,True,False,False,False,False,friendly,True,False,False
193,5182,1960-11-03,United States,Mexico,3,3,FIFA World Cup qualification,Los Angeles,United States,False,1348.6,1632.3,-183.7,False,True,False,False,True,qualifier,True,False,False
194,5183,1960-11-06,Mexico,United States,3,0,FIFA World Cup qualification,Mexico City,Mexico,False,1622.61,1358.28,364.33,False,True,False,False,True,qualifier,True,False,False
195,5184,1960-11-06,Republic of Ireland,Norway,3,1,Friendly,Dublin,Republic of Ireland,False,1601.52,1461.1,240.42,True,False,False,False,False,friendly,True,False,False
196,5185,1960-11-06,South Korea,Japan,2,1,FIFA World Cup qualification,Seoul,South Korea,False,1720.14,1431.8,388.35,False,True,False,False,True,qualifier,True,False,False
197,5186,1960-11-09,Scotland,Northern Ireland,5,2,British Home Championship,Glasgow,Scotland,False,1605.8,1505.1,200.7,False,False,False,False,True,other,True,False,False
198,5187,1960-11-13,Cyprus,Israel,1,1,FIFA World Cup qualification,Nicosia,Cyprus,False,1483.97,1536.35,47.62,False,True,False,False,True,qualifier,True,False,False
199,5188,1960-11-13,Hungary,Poland,4,1,Friendly,Budapest,Hungary,False,1794.6,1474.33,420.27,True,False,False,False,False,friendly,True,False,False
200,5189,1960-11-13,Tunisia,Morocco,2,1,FIFA World Cup qualification,Tunis,Tunisia,False,1493.0,1512.25,80.75,False,True,False,False,True,qualifier,True,False,False
201,5190,1960-11-20,Belgium,Switzerland,2,4,FIFA World Cup qualification,Brussels,Belgium,False,1498.03,1473.53,124.5,False,True,False,False,True,qualifier,True,False,False
202,5191,1960-11-20,Greece,Germany,0,3,FIFA World Cup qualification,Athens,Greece,False,1332.57,1712.15,-279.59,False,True,False,False,True,qualifier,True,False,False
203,5192,1960-11-20,Hungary,Austria,2,0,Friendly,Budapest,Hungary,False,1797.46,1680.0,217.45,True,False,False,False,False,friendly,True,False,False
204,5193,1960-11-23,Bulgaria,Germany,2,1,Friendly,Sofia,Bulgaria,False,1549.69,1723.82,-74.13,True,False,False,False,False,friendly,True,False,False
205,5194,1960-11-23,England,Wales,5,1,British Home Championship,London,England,False,1748.61,1621.15,227.46,False,False,False,False,True,other,True,False,False
206,5195,1960-11-27,Bulgaria,Turkey,2,1,Friendly,Sofia,Bulgaria,False,1561.79,1590.4,71.39,True,False,False,False,False,friendly,True,False,False
207,5196,1960-11-27,Curaçao,Suriname,0,0,FIFA World Cup qualification,Willemstad,Curaçao,False,1586.7,1494.23,192.46,False,True,False,False,True,qualifier,True,False,False
208,5197,1960-11-27,Israel,Cyprus,6,1,FIFA World Cup qualification,Ramat Gan,Israel,False,1539.07,1481.25,157.83,False,True,False,False,True,qualifier,True,False,False
209,5198,1960-12-04,Ecuador,Argentina,3,6,FIFA World Cup qualification,Guayaquil,Ecuador,False,1238.49,1857.67,-519.17,False,True,False,False,True,qualifier,True,False,False
210,5199,1960-12-04,Tunisia,German DR,0,3,Friendly,Tunis,Tunisia,False,1508.43,1404.71,203.73,True,False,False,False,False,friendly,True,False,False
211,5200,1960-12-08,Malta,Tunisia,1,0,Friendly,Gżira,Malta,False,1506.11,1481.7,124.4,True,False,False,False,False,friendly,True,False,False
212,5201,1960-12-10,Italy,Austria,1,2,Friendly,Naples,Italy,False,1645.18,1673.33,71.85,True,False,False,False,False,friendly,True,False,False
213,5202,1960-12-11,France,Bulgaria,3,0,FIFA World Cup qualification,Colombes,France,False,1678.16,1569.77,208.39,False,True,False,False,True,qualifier,True,False,False
214,5203,1960-12-11,Morocco,German DR,2,3,Friendly,Casablanca,Morocco,False,1496.82,1431.43,165.39,True,False,False,False,False,friendly,True,False,False
215,5204,1960-12-17,Argentina,Ecuador,5,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1861.02,1235.14,725.88,False,True,False,False,True,qualifier,True,False,False
216,5205,1960-12-18,Chile,Paraguay,4,1,Friendly,Santiago,Chile,False,1540.03,1560.47,79.55,True,False,False,False,False,friendly,True,False,False
217,5206,1960-12-21,Chile,Paraguay,3,1,Friendly,Santiago,Chile,False,1553.59,1546.91,106.68,True,False,False,False,False,friendly,True,False,False
218,5207,1960-12-23,Iraq,Tunisia,3,2,Friendly,Baghdad,Iraq,False,1492.98,1475.14,117.84,True,False,False,False,False,friendly,True,False,False
219,5208,1961-01-14,Costa Rica,Honduras,1,0,FIFA World Cup qualification,Guatemala City,Guatemala,True,1687.88,1486.97,200.91,False,True,False,False,True,qualifier,False,False,False
220,5209,1961-01-15,Saint Lucia,Dominica,4,1,Windward Islands Tournament,Castries,Saint Lucia,False,1500.75,1487.06,113.69,False,False,False,False,True,other,True,False,False
221,5210,1961-01-16,Grenada,Saint Vincent and the Grenadines,3,6,Windward Islands Tournament,Castries,Saint Lucia,True,1539.37,1500.0,39.37,False,False,False,False,True,other,False,False,False
222,5211,1961-01-17,Saint Lucia,Grenada,0,4,Windward Islands Tournament,Castries,Saint Lucia,False,1518.71,1510.16,108.55,False,False,False,False,True,other,True,False,False
223,5212,1961-01-18,Dominica,Saint Vincent and the Grenadines,1,1,Windward Islands Tournament,Castries,Saint Lucia,True,1469.11,1529.21,-60.1,False,False,False,False,True,other,False,False,False
224,5213,1961-01-19,Dominica,Grenada,1,8,Windward Islands Tournament,Castries,Saint Lucia,True,1471.68,1546.79,-75.12,False,False,False,False,True,other,False,False,False
225,5214,1961-01-20,Saint Lucia,Saint Vincent and the Grenadines,2,2,Windward Islands Tournament,Castries,Saint Lucia,False,1482.07,1526.64,55.43,False,False,False,False,True,other,True,False,False
226,5215,1961-01-22,Morocco,Tunisia,1,1,FIFA World Cup qualification,Palermo,Italy,True,1482.39,1468.41,13.98,False,True,False,False,True,qualifier,False,False,False
227,5216,1961-02-05,Colombia,United States,2,0,Friendly,Bogotá,Colombia,False,1291.85,1350.63,41.22,True,False,False,False,False,friendly,True,False,False
228,5217,1961-02-17,Egypt,Hungary,0,2,Friendly,Cairo,Egypt,False,1601.5,1804.13,-102.63,True,False,False,False,False,friendly,True,False,False
229,5218,1961-03-05,Costa Rica,Cuba,4,1,CCCF Championship,San José,Costa Rica,False,1697.45,1267.19,530.26,False,False,False,False,True,other,True,False,False
230,5219,1961-03-05,Ghana,Mali,3,0,Friendly,Accra,Ghana,False,1619.08,1514.27,204.81,True,False,False,False,False,friendly,True,False,False
231,5220,1961-03-06,Curaçao,El Salvador,0,0,CCCF Championship,San José,Costa Rica,True,1576.63,1471.18,105.45,False,False,False,False,True,other,False,False,False
232,5221,1961-03-07,Cuba,Haiti,1,2,CCCF Championship,San José,Costa Rica,True,1264.82,1447.79,-182.97,False,False,False,False,True,other,False,False,False
233,5222,1961-03-08,Germany,Belgium,1,0,Friendly,Frankfurt,Germany,False,1711.72,1457.72,354.0,True,False,False,False,False,friendly,True,False,False
234,5223,1961-03-09,Guatemala,Haiti,1,3,CCCF Championship,San José,Costa Rica,True,1458.3,1455.55,2.75,False,False,False,False,True,other,False,False,False
235,5224,1961-03-10,Cuba,Panama,0,1,CCCF Championship,San José,Costa Rica,True,1257.06,1358.75,-101.69,False,False,False,False,True,other,False,False,False
236,5225,1961-03-10,Curaçao,Honduras,2,4,CCCF Championship,San José,Costa Rica,True,1572.21,1477.4,94.81,False,False,False,False,True,other,False,False,False
237,5226,1961-03-12,Cuba,Guatemala,0,2,CCCF Championship,San José,Costa Rica,True,1246.33,1435.62,-189.29,False,False,False,False,True,other,False,False,False
238,5227,1961-03-13,Curaçao,Nicaragua,2,1,CCCF Championship,San José,Costa Rica,True,1543.72,1241.23,302.49,False,False,False,False,True,other,False,False,False
239,5228,1961-03-13,Haiti,Panama,3,1,CCCF Championship,San José,Costa Rica,True,1478.23,1369.48,108.75,False,False,False,False,True,other,False,False,False
240,5229,1961-03-14,Israel,Ethiopia,1,0,FIFA World Cup qualification,Ramat Gan,Israel,False,1562.06,1459.56,202.49,False,True,False,False,True,qualifier,True,False,False
241,5230,1961-03-15,France,Belgium,1,1,Friendly,Paris,France,False,1694.37,1455.41,338.96,True,False,False,False,False,friendly,True,False,False
242,5231,1961-03-17,Haiti,Honduras,0,2,CCCF Championship,San José,Costa Rica,True,1493.91,1505.89,-11.98,False,False,False,False,True,other,False,False,False
243,5232,1961-03-19,Chile,Peru,5,2,Friendly,Santiago,Chile,False,1564.12,1616.93,47.19,True,False,False,False,False,friendly,True,False,False
244,5233,1961-03-19,Israel,Ethiopia,3,2,FIFA World Cup qualification,Ramat Gan,Israel,False,1571.56,1450.06,221.51,False,True,False,False,True,qualifier,True,False,False
245,5234,1961-03-19,Panama,Paraguay,0,0,Friendly,Panama City,Panama,False,1353.8,1536.38,-82.57,True,False,False,False,False,friendly,True,False,False
246,5235,1961-03-19,Portugal,Luxembourg,6,0,FIFA World Cup qualification,Oeiras,Portugal,False,1548.39,1187.4,461.0,False,True,False,False,True,qualifier,True,False,False
247,5236,1961-03-22,Costa Rica,Mexico,1,0,FIFA World Cup qualification,San José,Costa Rica,False,1699.82,1630.27,169.56,False,True,False,False,True,qualifier,True,False,False
248,5237,1961-03-22,Netherlands,Belgium,6,2,Friendly,Rotterdam,Netherlands,False,1588.89,1462.92,225.96,True,False,False,False,False,friendly,True,False,False
249,5238,1961-03-22,Panama,Haiti,0,3,Friendly,Panama City,Panama,False,1356.14,1472.19,-16.05,True,False,False,False,False,friendly,True,False,False
250,5239,1961-03-23,Panama,Haiti,0,2,Friendly,Panama City,Panama,False,1339.45,1488.88,-49.43,True,False,False,False,False,friendly,True,False,False
251,5240,1961-03-26,Chile,Germany,3,1,Friendly,Santiago,Chile,False,1579.26,1714.02,-34.76,True,False,False,False,False,friendly,True,False,False
252,5241,1961-03-26,Czechoslovakia,Sweden,2,1,Friendly,Prague,Czechoslovakia,False,1744.93,1749.47,95.46,True,False,False,False,False,friendly,True,False,False
253,5242,1961-03-29,Costa Rica,Curaçao,6,0,FIFA World Cup qualification,San José,Costa Rica,False,1710.77,1548.19,262.58,False,True,False,False,True,qualifier,True,False,False
254,5243,1961-04-02,Ghana,Morocco,0,0,FIFA World Cup qualification,Accra,Ghana,False,1627.32,1481.58,245.73,False,True,False,False,True,qualifier,True,False,False
255,5244,1961-04-02,Spain,France,2,0,Friendly,Madrid,Spain,False,1751.35,1686.86,164.49,True,False,False,False,False,friendly,True,False,False
256,5245,1961-04-05,Mexico,Curaçao,7,0,FIFA World Cup qualification,Mexico City,Mexico,False,1619.32,1532.83,186.49,False,True,False,False,True,qualifier,True,False,False
257,5246,1961-04-08,Nigeria,Ghana,0,0,African Cup of Nations qualification,Lagos,Nigeria,False,1493.47,1615.14,-21.66,False,True,False,True,True,qualifier,True,False,False
258,5247,1961-04-11,Martinique,Guadeloupe,2,2,Friendly,Fort-de-France,Martinique,False,1544.08,1478.92,165.16,True,False,False,False,False,friendly,True,False,False
259,5248,1961-04-12,Mexico,Costa Rica,4,1,FIFA World Cup qualification,Mexico City,Mexico,False,1642.24,1726.13,16.12,False,True,False,False,True,qualifier,True,False,False
260,5249,1961-04-12,Northern Ireland,Wales,1,5,British Home Championship,Belfast,Northern Ireland,False,1492.53,1609.19,-16.66,False,False,False,False,True,other,True,False,False
261,5250,1961-04-13,Jersey,Alderney,4,2,Muratti Vase,Jersey,Jersey,False,1678.17,1224.25,553.92,False,False,False,False,True,other,True,False,False
262,5251,1961-04-15,England,Scotland,9,3,British Home Championship,London,England,False,1760.57,1618.38,242.19,False,False,False,False,True,other,True,False,False
263,5252,1961-04-16,Hungary,German DR,2,0,FIFA World Cup qualification,Budapest,Hungary,False,1814.82,1445.86,468.96,False,True,False,False,True,qualifier,True,False,False
264,5253,1961-04-19,Netherlands,Mexico,1,2,Friendly,Amsterdam,Netherlands,False,1596.91,1675.62,21.29,True,False,False,False,False,friendly,True,False,False
265,5254,1961-04-19,Wales,Spain,1,2,FIFA World Cup qualification,Cardiff,Wales,False,1635.97,1759.73,-23.76,False,True,False,False,True,qualifier,True,False,False
266,5255,1961-04-22,Sierra Leone,Nigeria,1,4,Friendly,Freetown,Sierra Leone,False,1450.89,1494.72,56.17,True,False,False,False,False,friendly,True,False,False
267,5256,1961-04-23,Curaçao,Costa Rica,2,0,FIFA World Cup qualification,Willemstad,Curaçao,False,1509.9,1692.75,-82.85,False,True,False,False,True,qualifier,True,False,False
268,5257,1961-04-25,Italy,Northern Ireland,3,2,Friendly,Bologna,Italy,False,1633.14,1465.75,267.39,True,False,False,False,False,friendly,True,False,False
269,5258,1961-04-29,Czechoslovakia,Mexico,2,1,Friendly,Ostrava,Czechoslovakia,False,1752.25,1686.23,166.02,True,False,False,False,False,friendly,True,False,False
270,5259,1961-04-30,Colombia,Peru,1,0,FIFA World Cup qualification,Bogotá,Colombia,False,1305.08,1601.8,-196.72,False,True,False,False,True,qualifier,True,False,False
271,5260,1961-04-30,Ghana,Nigeria,2,2,African Cup of Nations qualification,Accra,Ghana,False,1613.89,1515.02,198.87,False,True,False,True,True,qualifier,True,False,False
272,5261,1961-04-30,Netherlands,Hungary,0,3,FIFA World Cup qualification,Rotterdam,Netherlands,False,1586.3,1818.6,-132.3,False,True,False,False,True,qualifier,True,False,False
273,5262,1961-04-30,Paraguay,Brazil,0,2,Copa Oswaldo Cruz,Asunción,Paraguay,False,1534.04,1915.52,-281.47,False,False,False,False,True,other,True,False,False
274,5263,1961-05-03,Greece,Northern Ireland,2,1,FIFA World Cup qualification,Athens,Greece,False,1320.9,1462.22,-41.32,False,True,False,False,True,qualifier,True,False,False
275,5264,1961-05-03,Paraguay,Brazil,2,3,Copa Oswaldo Cruz,Asunción,Paraguay,False,1526.61,1922.95,-296.34,False,False,False,False,True,other,True,False,False
276,5265,1961-05-03,Scotland,Republic of Ireland,4,1,FIFA World Cup qualification,Glasgow,Scotland,False,1605.71,1607.53,98.18,False,True,False,False,True,qualifier,True,False,False
277,5266,1961-05-04,Guernsey,Jersey,1,2,Muratti Vase,Guernsey,Guernsey,False,1597.58,1679.95,17.63,False,False,False,False,True,other,True,False,False
278,5267,1961-05-07,Chile,Brazil,1,2,Copa Bernardo O'Higgins,Santiago,Chile,False,1595.76,1927.56,-231.8,False,False,False,False,True,other,True,False,False
279,5268,1961-05-07,Peru,Colombia,1,1,FIFA World Cup qualification,Lima,Peru,False,1571.54,1335.33,336.21,False,True,False,False,True,qualifier,True,False,False
280,5269,1961-05-07,Republic of Ireland,Scotland,0,3,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1582.16,1631.07,51.09,False,True,False,False,True,qualifier,True,False,False
281,5270,1961-05-07,Yugoslavia,Hungary,2,4,Friendly,Belgrade,Yugoslavia,False,1775.84,1840.88,34.95,True,False,False,False,False,friendly,True,False,False
